parameter_id,IMPC_CBC_005_001
mouse_life_stage,Early adult
parameter_name,Creatinine
gene_symbol,Cntfr
pvalue,0.590458
mouse_strain,C57BL
gene_accession_id,MGI:99605
analysis_id,7aq1y1733x3t03q
