parameter_id,IMPC_IMM_025_001
gene_symbol,Nipal3
mouse_strain,129SV
gene_accession_id,MGI:1921802
parameter_name,DN CD25- NKT cells
pvalue,0.6593475
analysis_id,95a8rvcpe1313rx
mouse_life_stage,Early adult
