mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.199331
parameter_name,Mature B cells (Hardy fraction F) - % of CD45+
parameter_id,MGP_BMI_014_001
gene_accession_id,MGI:109384
gene_symbol,Atf3
analysis_id,8w731nzqt0ll2x7
