mouse_strain,C57BL
gene_symbol,Dmap1
pvalue,0.6856445
mouse_life_stage,E12.5
parameter_id,IMPC_OFD_016_001
gene_accession_id,MGI:1913483
analysis_id,27083pp5i54k2ni
parameter_name,Center permanence time
