gene_symbol,Fgb
pvalue,0.3333529
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_name,Phosphorus
parameter_id,IMPC_CBC_010_001
gene_accession_id,MGI:99501
analysis_id,e15k5f6j75ugrr2
