parameter_id,MGP_PBI_038_001
mouse_strain,C57BL
gene_symbol,Pld1
pvalue,0.9858549
parameter_name,Ly6Clow monocyte number
mouse_life_stage,Early adult
gene_accession_id,MGI:109585
analysis_id,73q8338g0249pqy
