parameter_id,IMPC_OFD_020_001
analysis_id,luky5hx026tt662
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
parameter_name,Distance travelled - total
pvalue,0.8453653
gene_symbol,Cdin1
mouse_strain,C57BL
