mouse_life_stage,Early adult
gene_accession_id,MGI:1927232
parameter_name,Coat - hair distribution - back
gene_symbol,Rab13
mouse_strain,C57BL
pvalue,0.4591248
parameter_id,IMPC_CSD_011_001
analysis_id,p743y7v115t9aks
