parameter_id,IMPC_IMM_051_001
mouse_strain,C57BL
pvalue,0.6906014
parameter_name,Monocytes
gene_symbol,Cdin1
analysis_id,2151v8hu0v5r396
mouse_life_stage,Early adult
gene_accession_id,MGI:3026886
