mouse_life_stage,E12.5
gene_symbol,Dmap1
parameter_id,IMPC_GEL_011_001
analysis_id,59t16eil5ke32r6
pvalue,0.8348215
mouse_strain,C57BL
parameter_name,Embryo turning
gene_accession_id,MGI:1913483
