parameter_id,MGP_MLN_014_001
pvalue,0.3292165
gene_symbol,Bmi1
mouse_life_stage,E12.5
gene_accession_id,MGI:88174
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_strain,C57BL
analysis_id,er6l196rsj35175
