mouse_life_stage,Early adult
parameter_name,Magnesium
analysis_id,2473e92y20rwd94
gene_symbol,Dmap1
mouse_strain,C57BL
pvalue,0.0539711
parameter_id,M-G-P_025_001_030
gene_accession_id,MGI:1913483
