pvalue,0.5179861
gene_symbol,Hpca
analysis_id,1h784p37m18719i
gene_accession_id,MGI:1336200
parameter_name,NK Subsets (Q2)
mouse_life_stage,Middle aged adult
parameter_id,IMPC_IMM_055_001
mouse_strain,C57BL
