parameter_id,MGP_MLN_010_001
gene_symbol,Mecom
parameter_name,Resting Treg cells - % of Treg
pvalue,0.8844889
mouse_life_stage,E15.5
mouse_strain,C57BL
analysis_id,08i9q12trum8qfq
gene_accession_id,MGI:95457
