mouse_life_stage,Middle aged adult
gene_accession_id,MGI:109128
parameter_id,IMPC_FEA_003_001
pvalue,0.265866
gene_symbol,Hnf4a
mouse_strain,C56BL
parameter_name,Conditioning Baseline % Freezing Time
analysis_id,3e9rzd95fw5a9y8
