parameter_id,IMPC_XRY_033_001
mouse_life_stage,Early adult
analysis_id,3wf7q3210495672
pvalue,0.7724796
mouse_strain,C57BL
gene_accession_id,MGI:96757
parameter_name,Tibia length
gene_symbol,Lcn2
