parameter_name,Persistence of hyaloid vascular system
gene_accession_id,MGI:99605
mouse_life_stage,Early adult
pvalue,0.2661668
mouse_strain,C57BL
parameter_id,IMPC_EYE_027_001
gene_symbol,Cntfr
analysis_id,axid9y78fbdc9u7
