pvalue,0.7402364
mouse_strain,C57BL
parameter_id,IMPC_CBC_053_001
analysis_id,348div09n753znr
mouse_life_stage,Early adult
parameter_name,Thyroxine
gene_symbol,Cldn19
gene_accession_id,MGI:3033992
