parameter_id,IMPC_HEM_003_001
gene_symbol,Gpbp1l1
gene_accession_id,MGI:1924360
mouse_life_stage,Early adult
pvalue,0.8190782
analysis_id,gtq6e77s330w12r
parameter_name,Hemoglobin
mouse_strain,C57BL
