parameter_id,IMPC_OFD_020_001
pvalue,0.2377565
analysis_id,9jq551a2093041g
mouse_life_stage,Early adult
gene_accession_id,MGI:1921688
gene_symbol,Clvs1
parameter_name,Distance travelled - total
mouse_strain,C57BL
