parameter_id,IMPC_XRY_025_001
mouse_strain,129SV
gene_accession_id,MGI:1918025
analysis_id,994w8b02439xx6n
pvalue,0.07156309
mouse_life_stage,Early adult
gene_symbol,Zmynd8
parameter_name,Tibia
