gene_symbol,Slc30a4
parameter_id,M-G-P_016_001_001
analysis_id,awc1p8mj6f190ae
pvalue,0.6453685
mouse_strain,C57BL
parameter_name,White blood cell-count
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
