parameter_id,IMPC_IMM_051_001
mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_name,Monocytes
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
pvalue,0.1547444
analysis_id,4qd171f7d3z77fd
