parameter_id,IMPC_XRY_024_001
pvalue,0.3071369
gene_accession_id,MGI:2446186
mouse_strain,C57BL
analysis_id,zww1r6744760aif
gene_symbol,Lpgat1
parameter_name,Femur
mouse_life_stage,Late adult
