parameter_id,MGP_PBI_011_001
analysis_id,9m8o5fmqynekk2d
parameter_name,KLRG1+ mature NK cell percentage
pvalue,0.1962839
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1338022
gene_symbol,Opn3
