parameter_id,IMPC_IMM_005_002
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
pvalue,0.1151065
gene_symbol,BMP7
gene_accession_id,MGI:103302
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,i7w8wxx40ol734d
