parameter_id,IMPC_CSD_029_001
mouse_life_stage,Early adult
parameter_name,Activity (body position)
analysis_id,r7w7g99n521lk6l
pvalue,0.4728457
mouse_strain,C57BL
gene_accession_id,MGI:2673000
gene_symbol,Trim46
