mouse_strain,129SV
analysis_id,57cu9kk76i3p99f
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
pvalue,0.8204349
parameter_id,IMPC_OFD_010_001
mouse_life_stage,Early adult
parameter_name,Periphery distance travelled
