mouse_strain,C57BL
gene_symbol,Dnaaf9
pvalue,0.5673672
parameter_id,HMGULA_CBC_016_001
mouse_life_stage,Early adult
parameter_name,HDL-cholesterol
gene_accession_id,MGI:1923029
analysis_id,8k45s59b5ma96wg
