mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_name,Pericardium Morphology
analysis_id,52l02l4o81pq17y
pvalue,0.2928984
gene_symbol,Hspa5
parameter_id,IMPC_GEL_006_001
gene_accession_id,MGI:95835
