mouse_strain,C57BL
pvalue,0.4489859
gene_accession_id,MGI:109356
parameter_id,HRWLLA_OFD_013_001
mouse_life_stage,Early adult
gene_symbol,Snap23
parameter_name,Periphery average speed
analysis_id,34j80ei8jjn8047
