parameter_id,JAX_OFD_014_001
gene_accession_id,MGI:2684980
mouse_life_stage,Early adult
analysis_id,s7151zjv60oq243
parameter_name,Center distance travelled
mouse_strain,129SV
pvalue,0.5628249
gene_symbol,Mms22l
