mouse_life_stage,Middle aged adult
pvalue,0.3209985
parameter_name,Cholesterol ratio
parameter_id,IMPC_CBC_058_001
gene_accession_id,MGI:109356
mouse_strain,C57BL
analysis_id,a8vf5159108cd11
gene_symbol,Snap23
