parameter_id,IMPC_HEM_004_001
parameter_name,Hematocrit
gene_accession_id,MGI:2181659
mouse_strain,C57BL
pvalue,0.2609325
analysis_id,i6s546726l5hpdo
mouse_life_stage,Early adult
gene_symbol,Tox
