parameter_id,IMPC_EYE_023_001
mouse_strain,C57BL
gene_symbol,Frmpd1
pvalue,0.7319332
gene_accession_id,MGI:2446274
mouse_life_stage,Late adult
parameter_name,Optic Disc
analysis_id,97k72z4cscrzkqy
