parameter_id,IMPC_XRY_059_001
gene_symbol,Ssr2
gene_accession_id,MGI:1913506
pvalue,0.72607
mouse_strain,C57BL
analysis_id,qko7mbkk2ydnkeb
mouse_life_stage,Early adult
parameter_name,Shape of ribcage
