parameter_id,IMPC_OFD_012_001
gene_symbol,Bcs1l
parameter_name,Periphery permanence time
gene_accession_id,MGI:1914071
analysis_id,85x3w08wg6874y7
mouse_life_stage,E9.5
pvalue,0.4190658
mouse_strain,C57BL
