gene_accession_id,MGI:1338022
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.9354318
parameter_name,Total CD4+ T cells - % of CD45+
gene_symbol,Opn3
parameter_id,MGP_MLN_064_001
analysis_id,9dp715s77x459q0
