parameter_id,MGP_PBI_020_001
gene_symbol,Hspa5
analysis_id,2ke0k0hao37t2n2
gene_accession_id,MGI:95835
mouse_life_stage,E9.5
parameter_name,Eosinophil percentage
mouse_strain,C57BL
pvalue,0.6389784
