parameter_id,MGP_MLN_066_001
gene_accession_id,MGI:1916220
pvalue,0.2476613
analysis_id,bjih42gukpl5fx3
gene_symbol,Dcaf12
mouse_strain,C57BL
parameter_name,Effector CD4+ T helper cells - % of CD45+
mouse_life_stage,Early adult
