parameter_id,MGP_MLN_005_001
analysis_id,xha79o7161393u7
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
mouse_strain,C57BL
gene_accession_id,MGI:1918345
pvalue,0.5794843
gene_symbol,Kif24
mouse_life_stage,Early adult
