gene_symbol,Ahcy
pvalue,0.064089
mouse_life_stage,E12.5
gene_accession_id,MGI:87968
mouse_strain,C57BL
parameter_id,ESLIM_005_001_005
analysis_id,r88y22ur85j9v16
parameter_name,Bone Mineral Content
