parameter_id,IMPC_IMM_051_001
parameter_name,Monocytes
pvalue,0.4058862
analysis_id,639147h597a5312
gene_accession_id,MGI:1919107
gene_symbol,Slc17a9
mouse_life_stage,Early adult
mouse_strain,C57BL
