mouse_life_stage,Late adult
pvalue,0.3641336
gene_accession_id,MGI:1915062
parameter_name,Click-evoked ABR threshold
analysis_id,l1g943m7467x2v0
gene_symbol,Ubxn4
parameter_id,IMPC_ABR_002_001
mouse_strain,C55BL
