parameter_id,IMPC_XRY_022_001
pvalue,0.4563492
parameter_name,Radius
gene_symbol,Bpifa3
analysis_id,n8474iqk5uos40p
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1920638
