parameter_id,ESLIM_008_001_001
mouse_life_stage,E15.5
parameter_name,Body position
gene_symbol,Mecom
analysis_id,k2wv8e1l7lu4t4w
gene_accession_id,MGI:95457
pvalue,0.5052801
mouse_strain,C57BL
