gene_symbol,Slc30a4
pvalue,0.459281
mouse_life_stage,Early adult
analysis_id,313rpw96y213b4y
mouse_strain,C57BL
parameter_id,ESLIM_001_001_117
parameter_name,eye size
gene_accession_id,MGI:1345282
