mouse_life_stage,E12.5
pvalue,0.6724029
parameter_id,IMPC_ECH_008_001
gene_symbol,Fgb
analysis_id,404641y3is8w03u
parameter_name,LVIDd
gene_accession_id,MGI:99501
mouse_strain,C57BL
