parameter_id,IMPC_CSD_033_001
pvalue,0.9356546
parameter_name,Gait
gene_accession_id,MGI:99915
analysis_id,06528i491j21535
gene_symbol,Lamb3
mouse_strain,C57BL
mouse_life_stage,Early adult
