parameter_id,HRWLLA_OFD_009_001
gene_accession_id,MGI:2685277
pvalue,0.5093446
mouse_strain,C50BL
gene_symbol,Zyg11b
mouse_life_stage,E18.5
analysis_id,6o1jt280z9k7m40
parameter_name,Whole arena average speed
