parameter_id,IMPC_CSD_078_001
analysis_id,g83e8sv6455d167
gene_accession_id,MGI:2444777
gene_symbol,Ncaph
pvalue,0.4989977
mouse_strain,C57BL
parameter_name,Vocalization
mouse_life_stage,Early adult
