parameter_id,IMPC_HEM_006_001
mouse_strain,C57BL
pvalue,0.4249281
analysis_id,zq7536v1o7n28kh
gene_accession_id,MGI:1309468
mouse_life_stage,Early adult
parameter_name,Mean corpuscular hemoglobin
gene_symbol,Casq1
