mouse_life_stage,Middle aged adult
pvalue,0.9949067
gene_symbol,AU040320
gene_accession_id,MGI:2140475
mouse_strain,C57BL
parameter_id,IMPC_GEL_027_001
parameter_name,Neural tube closure
analysis_id,uc672i2131d3d8t
