mouse_life_stage,Early adult
analysis_id,dl64p20jig5r2m1
parameter_name,Effector Treg cells - % of Treg
mouse_strain,C57BL
gene_accession_id,MGI:3616086
gene_symbol,Kcng1
parameter_id,MGP_IMM_010_001
pvalue,0.8978337
