parameter_id,MGP_PBI_009_001
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
mouse_life_stage,Early adult
analysis_id,3bh7876159i02w7
gene_accession_id,MGI:2685277
pvalue,0.4786412
mouse_strain,C57BL
gene_symbol,Zyg11b
