gene_symbol,Col11a1
parameter_name,Tibia length
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_033_001
pvalue,0.9896389
mouse_strain,C57BL
analysis_id,q1ka79y3q013z83
gene_accession_id,MGI:88446
