parameter_id,IMPC_XRY_033_001
parameter_name,Tibia length
gene_symbol,Lime1
analysis_id,31m29rohp2e1z22
mouse_life_stage,Early adult
pvalue,0.9837178
gene_accession_id,MGI:1919949
mouse_strain,C57BL
