parameter_id,JAXLA_CSD_007_001
mouse_life_stage,Early adult
gene_symbol,Opn3
mouse_strain,C57BL
gene_accession_id,MGI:1338022
parameter_name,Coat - color - abdomen
analysis_id,6td445pu01645bc
pvalue,0.5738779
