parameter_id,IMPC_HEM_005_001
analysis_id,1k85v05b7xktd19
gene_accession_id,MGI:2674093
pvalue,0.7535489
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Psd4
parameter_name,Mean cell volume
