parameter_id,IMPC_IMM_046_001
parameter_name,DN CD44+CD62L- NKT cells
analysis_id,812666y67188c71
gene_symbol,Rab13
pvalue,0.4450544
mouse_life_stage,Early adult
gene_accession_id,MGI:1927232
mouse_strain,C57BL
