mouse_life_stage,E12.5
gene_symbol,Mecom
gene_accession_id,MGI:95457
parameter_name,Resting Treg cells - % of CD45+
pvalue,0.176931
parameter_id,MGP_IMM_078_001
analysis_id,y97608s81xv852e
mouse_strain,C57BL
