parameter_name,KLRG1+ Treg cells - % of Treg
mouse_strain,C57BL
gene_symbol,Nanp
mouse_life_stage,Early adult
gene_accession_id,MGI:1914561
pvalue,0.3291822
parameter_id,MGP_MLN_011_001
analysis_id,5nugg4539qu4uc0
