mouse_strain,C57BL
analysis_id,68p2i8f2420794k
parameter_name,Heart looping
mouse_life_stage,Late adult
gene_symbol,Galnt13
gene_accession_id,MGI:2139447
pvalue,0.3644447
parameter_id,IMPC_GEL_057_001
