mouse_life_stage,Early adult
parameter_name,Resting Treg cells - % of CD45+
mouse_strain,C57BL
gene_symbol,Pld1
analysis_id,f53jpf1ve3p0kv0
pvalue,0.7270863
gene_accession_id,MGI:109585
parameter_id,MGP_IMM_078_001
